,FIRE_YEAR,NWCG_GENERAL_CAUSE,STATE,Count
2221,1997,Arson/incendiarism,WV,183
2222,1997,Arson/incendiarism,WY,8
2223,1997,Debris and open burning,AK,140
2224,1997,Debris and open burning,AL,824
2225,1997,Debris and open burning,AR,305
2226,1997,Debris and open burning,AZ,136
2227,1997,Debris and open burning,CA,750
2228,1997,Debris and open burning,CO,25
2229,1997,Debris and open burning,CT,24
2230,1997,Debris and open burning,FL,233
2231,1997,Debris and open burning,GA,3656
2232,1997,Debris and open burning,IA,2
2233,1997,Debris and open burning,ID,78
2234,1997,Debris and open burning,IL,1
2235,1997,Debris and open burning,IN,6
2236,1997,Debris and open burning,KS,5
2237,1997,Debris and open burning,KY,193
2238,1997,Debris and open burning,LA,15
2239,1997,Debris and open burning,MA,3
2240,1997,Debris and open burning,MD,1
2241,1997,Debris and open burning,ME,3
2242,1997,Debris and open burning,MI,45
2243,1997,Debris and open burning,MN,1160
2244,1997,Debris and open burning,MO,699
2245,1997,Debris and open burning,MS,915
2246,1997,Debris and open burning,MT,103
2247,1997,Debris and open burning,NC,1884
2248,1997,Debris and open burning,ND,85
2249,1997,Debris and open burning,NE,4
2250,1997,Debris and open burning,NH,23
2251,1997,Debris and open burning,NJ,50
2252,1997,Debris and open burning,NM,114
2253,1997,Debris and open burning,NV,33
2254,1997,Debris and open burning,NY,111
2255,1997,Debris and open burning,OH,5
2256,1997,Debris and open burning,OK,150
2257,1997,Debris and open burning,OR,214
2258,1997,Debris and open burning,PR,4
2259,1997,Debris and open burning,SC,264
2260,1997,Debris and open burning,SD,120
2261,1997,Debris and open burning,TN,559
2262,1997,Debris and open burning,TX,403
2263,1997,Debris and open burning,UT,8
2264,1997,Debris and open burning,VA,401
2265,1997,Debris and open burning,WA,202
2266,1997,Debris and open burning,WI,733
2267,1997,Debris and open burning,WV,273
2268,1997,Debris and open burning,WY,14
2269,1997,Equipment and vehicle use,AK,20
2270,1997,Equipment and vehicle use,AL,160
2271,1997,Equipment and vehicle use,AR,75
2272,1997,Equipment and vehicle use,AZ,73
2273,1997,Equipment and vehicle use,CA,2055
2274,1997,Equipment and vehicle use,CO,13
2275,1997,Equipment and vehicle use,CT,3
2276,1997,Equipment and vehicle use,DE,1
2277,1997,Equipment and vehicle use,FL,966
2278,1997,Equipment and vehicle use,GA,781
2279,1997,Equipment and vehicle use,HI,1
2280,1997,Equipment and vehicle use,ID,43
2281,1997,Equipment and vehicle use,IL,2
2282,1997,Equipment and vehicle use,IN,2
2283,1997,Equipment and vehicle use,KS,4
2284,1997,Equipment and vehicle use,KY,4
2285,1997,Equipment and vehicle use,LA,16
2286,1997,Equipment and vehicle use,MD,1
2287,1997,Equipment and vehicle use,ME,2
2288,1997,Equipment and vehicle use,MI,4
2289,1997,Equipment and vehicle use,MN,112
2290,1997,Equipment and vehicle use,MO,70
2291,1997,Equipment and vehicle use,MS,52
2292,1997,Equipment and vehicle use,MT,40
2293,1997,Equipment and vehicle use,NC,278
2294,1997,Equipment and vehicle use,ND,15
2295,1997,Equipment and vehicle use,NE,9
2296,1997,Equipment and vehicle use,NH,3
2297,1997,Equipment and vehicle use,NJ,88
2298,1997,Equipment and vehicle use,NM,16
2299,1997,Equipment and vehicle use,NV,48
2300,1997,Equipment and vehicle use,NY,8
2301,1997,Equipment and vehicle use,OH,6
2302,1997,Equipment and vehicle use,OK,36
2303,1997,Equipment and vehicle use,OR,105
2304,1997,Equipment and vehicle use,SC,65
2305,1997,Equipment and vehicle use,SD,78
2306,1997,Equipment and vehicle use,TN,46
2307,1997,Equipment and vehicle use,TX,33
2308,1997,Equipment and vehicle use,UT,17
2309,1997,Equipment and vehicle use,VA,95
2310,1997,Equipment and vehicle use,WA,48
2311,1997,Equipment and vehicle use,WI,241
2312,1997,Equipment and vehicle use,WV,86
2313,1997,Equipment and vehicle use,WY,9
2314,1997,Firearms and explosives use,AK,1
2315,1997,Firearms and explosives use,CA,2
2316,1997,Firearms and explosives use,NV,1
2317,1997,Firearms and explosives use,OR,1
2318,1997,Fireworks,AK,14
2319,1997,Fireworks,AR,1
2320,1997,Fireworks,AZ,27
2321,1997,Fireworks,CA,27
2322,1997,Fireworks,CO,9
2323,1997,Fireworks,ID,22
2324,1997,Fireworks,IN,3
2325,1997,Fireworks,LA,2
2326,1997,Fireworks,MI,2
2327,1997,Fireworks,MN,2
2328,1997,Fireworks,MS,3
2329,1997,Fireworks,MT,24
2330,1997,Fireworks,NC,1
2331,1997,Fireworks,ND,21
2332,1997,Fireworks,NE,1
2333,1997,Fireworks,NM,12
2334,1997,Fireworks,NV,10
2335,1997,Fireworks,NY,1
2336,1997,Fireworks,OR,38
2337,1997,Fireworks,PA,1
2338,1997,Fireworks,SC,2
2339,1997,Fireworks,SD,39
2340,1997,Fireworks,TN,1
2341,1997,Fireworks,TX,1
2342,1997,Fireworks,UT,8
2343,1997,Fireworks,WA,44
2344,1997,Fireworks,WI,34
2345,1997,Fireworks,WV,31
2346,1997,Fireworks,WY,7
2347,1997,Missing data/not specified/undetermined,AK,82
2348,1997,Missing data/not specified/undetermined,AL,115
2349,1997,Missing data/not specified/undetermined,AR,64
2350,1997,Missing data/not specified/undetermined,AZ,132
2351,1997,Missing data/not specified/undetermined,CA,1838
2352,1997,Missing data/not specified/undetermined,CO,7
2353,1997,Missing data/not specified/undetermined,CT,13
2354,1997,Missing data/not specified/undetermined,DC,3
2355,1997,Missing data/not specified/undetermined,FL,370
2356,1997,Missing data/not specified/undetermined,GA,227
2357,1997,Missing data/not specified/undetermined,IA,8
2358,1997,Missing data/not specified/undetermined,ID,61
2359,1997,Missing data/not specified/undetermined,IL,3
2360,1997,Missing data/not specified/undetermined,IN,3
2361,1997,Missing data/not specified/undetermined,KS,5
2362,1997,Missing data/not specified/undetermined,KY,52
2363,1997,Missing data/not specified/undetermined,LA,887
2364,1997,Missing data/not specified/undetermined,MA,4
2365,1997,Missing data/not specified/undetermined,MD,1
2366,1997,Missing data/not specified/undetermined,ME,569
2367,1997,Missing data/not specified/undetermined,MI,13
2368,1997,Missing data/not specified/undetermined,MN,270
2369,1997,Missing data/not specified/undetermined,MO,125
2370,1997,Missing data/not specified/undetermined,MS,168
2371,1997,Missing data/not specified/undetermined,MT,73
2372,1997,Missing data/not specified/undetermined,NC,462
2373,1997,Missing data/not specified/undetermined,ND,117
2374,1997,Missing data/not specified/undetermined,NE,4
2375,1997,Missing data/not specified/undetermined,NH,26
2376,1997,Missing data/not specified/undetermined,NJ,238
2377,1997,Missing data/not specified/undetermined,NM,551
2378,1997,Missing data/not specified/undetermined,NV,34
2379,1997,Missing data/not specified/undetermined,NY,68
2380,1997,Missing data/not specified/undetermined,OK,29
2381,1997,Missing data/not specified/undetermined,OR,86
2382,1997,Missing data/not specified/undetermined,PA,4
2383,1997,Missing data/not specified/undetermined,SC,2402
2384,1997,Missing data/not specified/undetermined,SD,18
2385,1997,Missing data/not specified/undetermined,TN,72
2386,1997,Missing data/not specified/undetermined,TX,85
2387,1997,Missing data/not specified/undetermined,UT,273
2388,1997,Missing data/not specified/undetermined,VA,148
2389,1997,Missing data/not specified/undetermined,WA,47
2390,1997,Missing data/not specified/undetermined,WI,116
2391,1997,Missing data/not specified/undetermined,WY,4
2392,1997,Misuse of fire by a minor,AK,45
2393,1997,Misuse of fire by a minor,AL,55
2394,1997,Misuse of fire by a minor,AR,10
2395,1997,Misuse of fire by a minor,AZ,123
2396,1997,Misuse of fire by a minor,CA,336
2397,1997,Misuse of fire by a minor,CO,3
2398,1997,Misuse of fire by a minor,CT,14
2399,1997,Misuse of fire by a minor,FL,273
2400,1997,Misuse of fire by a minor,GA,169
2401,1997,Misuse of fire by a minor,ID,7
2402,1997,Misuse of fire by a minor,KY,13
2403,1997,Misuse of fire by a minor,LA,6
2404,1997,Misuse of fire by a minor,ME,2
2405,1997,Misuse of fire by a minor,MI,3
2406,1997,Misuse of fire by a minor,MN,178
2407,1997,Misuse of fire by a minor,MO,9
2408,1997,Misuse of fire by a minor,MS,19
2409,1997,Misuse of fire by a minor,MT,71
2410,1997,Misuse of fire by a minor,NC,464
2411,1997,Misuse of fire by a minor,ND,19
2412,1997,Misuse of fire by a minor,NE,3
2413,1997,Misuse of fire by a minor,NH,8
2414,1997,Misuse of fire by a minor,NJ,228
2415,1997,Misuse of fire by a minor,NM,13
2416,1997,Misuse of fire by a minor,NV,15
2417,1997,Misuse of fire by a minor,NY,21
2418,1997,Misuse of fire by a minor,OK,33
2419,1997,Misuse of fire by a minor,OR,44
2420,1997,Misuse of fire by a minor,SC,43
2421,1997,Misuse of fire by a minor,SD,118
2422,1997,Misuse of fire by a minor,TN,24
2423,1997,Misuse of fire by a minor,TX,5
2424,1997,Misuse of fire by a minor,UT,6
2425,1997,Misuse of fire by a minor,VA,106
2426,1997,Misuse of fire by a minor,WA,24
2427,1997,Misuse of fire by a minor,WI,76
2428,1997,Misuse of fire by a minor,WV,57
2429,1997,Misuse of fire by a minor,WY,5
2430,1997,Natural,AK,240
2431,1997,Natural,AL,10
2432,1997,Natural,AR,38
2433,1997,Natural,AZ,1186
2434,1997,Natural,CA,1099
2435,1997,Natural,CO,539
2436,1997,Natural,CT,1
2437,1997,Natural,FL,568
2438,1997,Natural,GA,358
2439,1997,Natural,HI,2
2440,1997,Natural,ID,790
2441,1997,Natural,IN,1
2442,1997,Natural,KS,5
2443,1997,Natural,KY,2
2444,1997,Natural,LA,20
2445,1997,Natural,ME,1
2446,1997,Natural,MI,5
2447,1997,Natural,MN,35
2448,1997,Natural,MO,9
2449,1997,Natural,MS,6
2450,1997,Natural,MT,461
2451,1997,Natural,NC,140
2452,1997,Natural,ND,6
2453,1997,Natural,NE,26
2454,1997,Natural,NH,4
2455,1997,Natural,NJ,23
2456,1997,Natural,NM,504
2457,1997,Natural,NV,373
2458,1997,Natural,NY,15
2459,1997,Natural,OK,80
2460,1997,Natural,OR,1107
2461,1997,Natural,SC,36
2462,1997,Natural,SD,90
2463,1997,Natural,TN,11
2464,1997,Natural,TX,60
2465,1997,Natural,UT,476
2466,1997,Natural,VA,43
2467,1997,Natural,WA,356
2468,1997,Natural,WI,14
2469,1997,Natural,WV,3
2470,1997,Natural,WY,123
2471,1997,Other causes,AK,25
2472,1997,Other causes,AR,1
2473,1997,Other causes,AZ,3
2474,1997,Other causes,CA,32
2475,1997,Other causes,CO,1
2476,1997,Other causes,ID,1
2477,1997,Other causes,MT,2
2478,1997,Other causes,NC,1
2479,1997,Other causes,ND,1
2480,1997,Other causes,NM,1
2481,1997,Other causes,NV,2
2482,1997,Other causes,OH,1
2483,1997,Other causes,OR,30
2484,1997,Other causes,SD,43
2485,1997,Other causes,TX,2
2486,1997,Other causes,VA,1
2487,1997,Other causes,WA,23
2488,1997,Other causes,WI,100
2489,1997,Other causes,WV,10
2490,1997,Power generation/transmission/distribution,AK,26
2491,1997,Power generation/transmission/distribution,AL,1
2492,1997,Power generation/transmission/distribution,AR,4
2493,1997,Power generation/transmission/distribution,AZ,7
2494,1997,Power generation/transmission/distribution,CA,72
2495,1997,Power generation/transmission/distribution,FL,2
2496,1997,Power generation/transmission/distribution,GA,1
2497,1997,Power generation/transmission/distribution,ID,16
2498,1997,Power generation/transmission/distribution,IN,4
2499,1997,Power generation/transmission/distribution,LA,1
2500,1997,Power generation/transmission/distribution,MI,3
2501,1997,Power generation/transmission/distribution,MN,2
2502,1997,Power generation/transmission/distribution,MO,4
2503,1997,Power generation/transmission/distribution,MS,3
2504,1997,Power generation/transmission/distribution,MT,14
2505,1997,Power generation/transmission/distribution,NC,6
2506,1997,Power generation/transmission/distribution,NE,1
2507,1997,Power generation/transmission/distribution,NJ,1
2508,1997,Power generation/transmission/distribution,NM,5
2509,1997,Power generation/transmission/distribution,NV,6
2510,1997,Power generation/transmission/distribution,OR,33
2511,1997,Power generation/transmission/distribution,PA,3
2512,1997,Power generation/transmission/distribution,SD,11
2513,1997,Power generation/transmission/distribution,TN,1
2514,1997,Power generation/transmission/distribution,TX,2
2515,1997,Power generation/transmission/distribution,UT,5
2516,1997,Power generation/transmission/distribution,VA,3
2517,1997,Power generation/transmission/distribution,VT,1
2518,1997,Power generation/transmission/distribution,WA,8
2519,1997,Power generation/transmission/distribution,WI,54
2520,1997,Power generation/transmission/distribution,WV,28
2521,1997,Power generation/transmission/distribution,WY,3
2522,1997,Railroad operations and maintenance,AL,43
2523,1997,Railroad operations and maintenance,AR,14
2524,1997,Railroad operations and maintenance,AZ,5
2525,1997,Railroad operations and maintenance,CA,46
2526,1997,Railroad operations and maintenance,CO,5
2527,1997,Railroad operations and maintenance,CT,2
2528,1997,Railroad operations and maintenance,FL,1266
2529,1997,Railroad operations and maintenance,GA,163
2530,1997,Railroad operations and maintenance,ID,16
2531,1997,Railroad operations and maintenance,IN,10
2532,1997,Railroad operations and maintenance,KY,4
2533,1997,Railroad operations and maintenance,LA,9
2534,1997,Railroad operations and maintenance,MI,5
2535,1997,Railroad operations and maintenance,MN,105
2536,1997,Railroad operations and maintenance,MO,14
2537,1997,Railroad operations and maintenance,MS,13
2538,1997,Railroad operations and maintenance,MT,31
2539,1997,Railroad operations and maintenance,NC,85
2540,1997,Railroad operations and maintenance,ND,1
2541,1997,Railroad operations and maintenance,NJ,79
2542,1997,Railroad operations and maintenance,NM,3
2543,1997,Railroad operations and maintenance,NV,24
2544,1997,Railroad operations and maintenance,NY,2
2545,1997,Railroad operations and maintenance,OK,25
2546,1997,Railroad operations and maintenance,OR,17
2547,1997,Railroad operations and maintenance,SC,9
2548,1997,Railroad operations and maintenance,TN,13
2549,1997,Railroad operations and maintenance,UT,4
2550,1997,Railroad operations and maintenance,VA,31
2551,1997,Railroad operations and maintenance,WA,14
2552,1997,Railroad operations and maintenance,WI,115
2553,1997,Railroad operations and maintenance,WV,16
2554,1997,Railroad operations and maintenance,WY,3
2555,1997,Recreation and ceremony,AK,93
2556,1997,Recreation and ceremony,AL,26
2557,1997,Recreation and ceremony,AR,18
2558,1997,Recreation and ceremony,AZ,314
2559,1997,Recreation and ceremony,CA,601
2560,1997,Recreation and ceremony,CO,76
2561,1997,Recreation and ceremony,CT,10
2562,1997,Recreation and ceremony,FL,64
2563,1997,Recreation and ceremony,GA,116
2564,1997,Recreation and ceremony,HI,9
2565,1997,Recreation and ceremony,ID,55
2566,1997,Recreation and ceremony,IN,4
2567,1997,Recreation and ceremony,KY,13
