,FIRE_YEAR,STATE,NWCG_REPORTING_AGENCY,Count
5417,2018,MS,FS,49
5418,2018,MS,FWS,29
5419,2018,MS,NPS,14
5420,2018,MS,ST/C&L,598
5421,2018,MT,BIA,394
5422,2018,MT,BLM,72
5423,2018,MT,FS,352
5424,2018,MT,FWS,8
5425,2018,MT,NPS,10
5426,2018,MT,ST/C&L,951
5427,2018,NC,BIA,5
5428,2018,NC,FS,54
5429,2018,NC,FWS,1
5430,2018,NC,NPS,4
5431,2018,NC,ST/C&L,3021
5432,2018,ND,BIA,563
5433,2018,ND,FS,9
5434,2018,ND,FWS,10
5435,2018,ND,NPS,12
5436,2018,ND,ST/C&L,394
5437,2018,NE,BIA,19
5438,2018,NE,FS,3
5439,2018,NE,FWS,3
5440,2018,NE,NPS,2
5441,2018,NE,ST/C&L,845
5442,2018,NH,FS,4
5443,2018,NH,ST/C&L,141
5444,2018,NJ,NPS,5
5445,2018,NJ,ST/C&L,574
5446,2018,NM,BIA,288
5447,2018,NM,BLM,224
5448,2018,NM,FS,425
5449,2018,NM,FWS,5
5450,2018,NM,NPS,11
5451,2018,NM,ST/C&L,379
5452,2018,NV,BIA,4
5453,2018,NV,BLM,507
5454,2018,NV,DOE,2
5455,2018,NV,FS,95
5456,2018,NV,FWS,6
5457,2018,NV,NPS,6
5458,2018,NV,ST/C&L,29
5459,2018,NV,TRIBE,5
5460,2018,NY,BIA,1
5461,2018,NY,FWS,4
5462,2018,NY,NPS,2
5463,2018,NY,ST/C&L,2498
5464,2018,OH,FS,68
5465,2018,OH,NPS,1
5466,2018,OH,ST/C&L,377
5467,2018,OK,BIA,453
5468,2018,OK,FS,35
5469,2018,OK,FWS,23
5470,2018,OK,ST/C&L,521
5471,2018,OK,TRIBE,170
5472,2018,OR,BIA,98
5473,2018,OR,BLM,356
5474,2018,OR,FS,645
5475,2018,OR,FWS,9
5476,2018,OR,NPS,17
5477,2018,OR,ST/C&L,890
5478,2018,PA,FS,5
5479,2018,PA,NPS,2
5480,2018,PA,ST/C&L,688
5481,2018,PR,FWS,27
5482,2018,RI,ST/C&L,34
5483,2018,SC,FS,20
5484,2018,SC,FWS,1
5485,2018,SC,NPS,2
5486,2018,SC,ST/C&L,1473
5487,2018,SD,BIA,262
5488,2018,SD,BLM,1
5489,2018,SD,FS,38
5490,2018,SD,NPS,3
5491,2018,SD,ST/C&L,288
5492,2018,TN,FS,5
5493,2018,TN,NPS,11
5494,2018,TN,ST/C&L,396
5495,2018,TX,BLM,2
5496,2018,TX,FS,40
5497,2018,TX,FWS,30
5498,2018,TX,NPS,35
5499,2018,TX,ST/C&L,7424
5500,2018,UT,BIA,42
5501,2018,UT,BLM,498
5502,2018,UT,FS,265
5503,2018,UT,FWS,2
5504,2018,UT,NPS,21
5505,2018,UT,ST/C&L,515
5506,2018,VA,FS,20
5507,2018,VA,FWS,2
5508,2018,VA,NPS,16
5509,2018,VA,ST/C&L,601
5510,2018,VT,FS,1
5511,2018,VT,ST/C&L,51
5512,2018,WA,BIA,222
5513,2018,WA,BLM,72
5514,2018,WA,FS,322
5515,2018,WA,FWS,16
5516,2018,WA,NPS,26
5517,2018,WA,ST/C&L,1013
5518,2018,WI,BIA,22
5519,2018,WI,FS,16
5520,2018,WI,FWS,2
5521,2018,WI,NPS,1
5522,2018,WI,ST/C&L,2058
5523,2018,WV,FS,5
5524,2018,WV,NPS,2
5525,2018,WV,ST/C&L,467
5526,2018,WY,BLM,323
5527,2018,WY,FS,98
5528,2018,WY,FWS,1
5529,2018,WY,NPS,13
5530,2018,WY,ST/C&L,736
5531,2019,AK,BLM,385
5532,2019,AK,FS,38
5533,2019,AK,FWS,1
5534,2019,AK,NPS,5
5535,2019,AK,ST/C&L,292
5536,2019,AL,FS,37
5537,2019,AL,FWS,2
5538,2019,AL,NPS,14
5539,2019,AL,ST/C&L,1516
5540,2019,AR,FS,35
5541,2019,AR,FWS,5
5542,2019,AR,NPS,9
5543,2019,AR,ST/C&L,574
5544,2019,AZ,BIA,680
5545,2019,AZ,BLM,221
5546,2019,AZ,FS,614
5547,2019,AZ,FWS,13
5548,2019,AZ,NPS,26
5549,2019,AZ,ST/C&L,4256
5550,2019,CA,BIA,88
5551,2019,CA,BLM,339
5552,2019,CA,BOR,1
5553,2019,CA,FS,987
5554,2019,CA,FWS,42
5555,2019,CA,NPS,103
5556,2019,CA,ST/C&L,4894
5557,2019,CO,BIA,57
5558,2019,CO,BLM,277
5559,2019,CO,DOD,2
5560,2019,CO,FS,347
5561,2019,CO,FWS,3
5562,2019,CO,NPS,15
5563,2019,CO,ST/C&L,2304
5564,2019,CT,ST/C&L,105
5565,2019,DC,NPS,2
5566,2019,DE,ST/C&L,6
5567,2019,FL,BIA,7
5568,2019,FL,DOD,5
5569,2019,FL,FS,86
5570,2019,FL,FWS,13
5571,2019,FL,NPS,38
5572,2019,FL,ST/C&L,1789
5573,2019,GA,FS,21
5574,2019,GA,FWS,16
5575,2019,GA,NPS,7
5576,2019,GA,ST/C&L,3127
5577,2019,HI,FWS,1
5578,2019,HI,NPS,1
5579,2019,HI,ST/C&L,11
5580,2019,IA,BIA,3
5581,2019,IA,FWS,6
5582,2019,IA,ST/C&L,157
5583,2019,ID,BIA,12
5584,2019,ID,BLM,288
5585,2019,ID,FS,440
5586,2019,ID,FWS,1
5587,2019,ID,ST/C&L,195
5588,2019,ID,TRIBE,5
5589,2019,IL,FS,15
5590,2019,IL,FWS,5
5591,2019,IL,ST/C&L,63
5592,2019,IN,FS,5
5593,2019,IN,FWS,3
5594,2019,IN,NPS,31
5595,2019,KS,BIA,5
5596,2019,KS,DOD,3
5597,2019,KS,FS,1
5598,2019,KS,FWS,3
5599,2019,KS,ST/C&L,111
5600,2019,KY,FS,54
5601,2019,KY,NPS,1
5602,2019,KY,ST/C&L,696
5603,2019,LA,FS,35
5604,2019,LA,FWS,5
5605,2019,LA,ST/C&L,465
5606,2019,MA,FWS,1
5607,2019,MA,ST/C&L,271
5608,2019,MD,FWS,4
5609,2019,MD,NPS,11
5610,2019,MD,ST/C&L,122
5611,2019,ME,FS,1
5612,2019,ME,NPS,2
5613,2019,ME,ST/C&L,352
5614,2019,MI,BIA,1
5615,2019,MI,FS,126
5616,2019,MI,FWS,1
5617,2019,MI,NPS,1
5618,2019,MI,ST/C&L,3229
5619,2019,MN,BIA,294
5620,2019,MN,FS,50
5621,2019,MN,FWS,15
5622,2019,MN,ST/C&L,633
5623,2019,MO,FS,63
5624,2019,MO,NPS,3
5625,2019,MO,ST/C&L,1067
5626,2019,MS,FS,53
5627,2019,MS,FWS,18
5628,2019,MS,NPS,10
5629,2019,MS,ST/C&L,801
5630,2019,MT,BIA,342
5631,2019,MT,BLM,117
5632,2019,MT,FS,358
5633,2019,MT,FWS,10
5634,2019,MT,NPS,6
5635,2019,MT,ST/C&L,1180
5636,2019,NC,BIA,4
5637,2019,NC,FS,56
5638,2019,NC,FWS,7
5639,2019,NC,NPS,3
5640,2019,NC,ST/C&L,3870
5641,2019,ND,BIA,544
5642,2019,ND,FS,6
5643,2019,ND,FWS,12
5644,2019,ND,NPS,4
5645,2019,ND,ST/C&L,388
5646,2019,NE,BIA,19
5647,2019,NE,FS,2
5648,2019,NE,FWS,2
5649,2019,NE,NPS,2
5650,2019,NE,ST/C&L,400
5651,2019,NH,FS,1
5652,2019,NH,ST/C&L,16
5653,2019,NJ,NPS,5
5654,2019,NJ,ST/C&L,672
5655,2019,NM,BIA,136
5656,2019,NM,BLM,144
5657,2019,NM,FS,318
5658,2019,NM,FWS,2
5659,2019,NM,NPS,14
5660,2019,NM,ST/C&L,350
5661,2019,NV,BLM,482
5662,2019,NV,FS,48
5663,2019,NV,FWS,7
5664,2019,NV,NPS,8
5665,2019,NV,ST/C&L,21
5666,2019,NV,TRIBE,5
5667,2019,NY,BIA,3
5668,2019,NY,FWS,2
5669,2019,NY,NPS,4
5670,2019,NY,ST/C&L,2231
5671,2019,OH,BIA,1
5672,2019,OH,FS,68
5673,2019,OH,FWS,1
5674,2019,OH,ST/C&L,362
5675,2019,OK,BIA,378
5676,2019,OK,FS,15
5677,2019,OK,FWS,10
5678,2019,OK,NPS,3
5679,2019,OK,ST/C&L,374
5680,2019,OK,TRIBE,169
5681,2019,OR,BIA,55
5682,2019,OR,BLM,325
5683,2019,OR,FS,919
5684,2019,OR,FWS,9
5685,2019,OR,NPS,10
5686,2019,OR,ST/C&L,839
5687,2019,PA,FS,3
5688,2019,PA,NPS,10
5689,2019,PA,ST/C&L,532
5690,2019,PR,FWS,31
5691,2019,RI,ST/C&L,44
5692,2019,SC,FS,29
5693,2019,SC,FWS,4
5694,2019,SC,NPS,1
5695,2019,SC,ST/C&L,1352
5696,2019,SD,BIA,155
5697,2019,SD,BLM,3
5698,2019,SD,FS,30
5699,2019,SD,ST/C&L,146
5700,2019,TN,FS,21
5701,2019,TN,NPS,20
5702,2019,TN,ST/C&L,494
5703,2019,TX,FS,17
5704,2019,TX,FWS,34
5705,2019,TX,NPS,35
5706,2019,TX,ST/C&L,6365
5707,2019,TX,TRIBE,4
5708,2019,UT,BIA,27
5709,2019,UT,BLM,394
5710,2019,UT,FS,147
5711,2019,UT,FWS,2
5712,2019,UT,NPS,14
5713,2019,UT,ST/C&L,495
5714,2019,VA,BIA,1
5715,2019,VA,FS,13
5716,2019,VA,FWS,3
5717,2019,VA,NPS,9
5718,2019,VA,ST/C&L,364
5719,2019,VT,FS,4
5720,2019,VT,ST/C&L,15
5721,2019,WA,BIA,169
5722,2019,WA,BLM,53
5723,2019,WA,FS,228
5724,2019,WA,FWS,24
5725,2019,WA,NPS,23
5726,2019,WA,ST/C&L,965
5727,2019,WI,BIA,9
5728,2019,WI,FS,31
5729,2019,WI,FWS,3
5730,2019,WI,NPS,1
5731,2019,WI,ST/C&L,1168
5732,2019,WV,FS,7
5733,2019,WV,NPS,7
5734,2019,WV,ST/C&L,708
5735,2019,WY,BIA,62
5736,2019,WY,BLM,226
5737,2019,WY,FS,96
5738,2019,WY,NPS,18
5739,2019,WY,ST/C&L,448
5740,2020,AK,BLM,92
5741,2020,AK,FS,16
5742,2020,AK,FWS,62
5743,2020,AK,ST/C&L,179
5744,2020,AL,FS,23
5745,2020,AL,NPS,7
5746,2020,AL,ST/C&L,752
5747,2020,AR,BIA,1
5748,2020,AR,FS,46
5749,2020,AR,NPS,14
5750,2020,AR,ST/C&L,585
5751,2020,AZ,BIA,832
5752,2020,AZ,BLM,280
5753,2020,AZ,FS,902
5754,2020,AZ,FWS,20
5755,2020,AZ,IA,3
5756,2020,AZ,NPS,36
5757,2020,AZ,ST/C&L,3657
5758,2020,CA,BIA,114
5759,2020,CA,BLM,270
5760,2020,CA,BOR,1
5761,2020,CA,DOD,7
5762,2020,CA,FS,1271
5763,2020,CA,FWS,45
5764,2020,CA,IA,1
5765,2020,CA,NPS,105
5766,2020,CA,ST/C&L,8384
5767,2020,CO,BIA,50
5768,2020,CO,BLM,242
5769,2020,CO,DOD,3
5770,2020,CO,FS,429
5771,2020,CO,FWS,4
5772,2020,CO,IA,1
5773,2020,CO,NPS,13
5774,2020,CO,ST/C&L,3658
5775,2020,CT,ST/C&L,603
5776,2020,DC,NPS,1
5777,2020,DE,ST/C&L,5
5778,2020,FL,BIA,7
5779,2020,FL,DOD,5
5780,2020,FL,FS,87
5781,2020,FL,FWS,11
5782,2020,FL,NPS,51
5783,2020,FL,ST/C&L,1954
5784,2020,GA,FS,15
5785,2020,GA,FWS,6
5786,2020,GA,NPS,3
5787,2020,GA,ST/C&L,1670
5788,2020,HI,NPS,3
5789,2020,HI,ST/C&L,5
5790,2020,IA,BIA,10
5791,2020,IA,FWS,9
5792,2020,IA,ST/C&L,393
5793,2020,ID,BIA,15
5794,2020,ID,BLM,158
5795,2020,ID,BOR,7
5796,2020,ID,DOD,2
5797,2020,ID,DOE,3
5798,2020,ID,FS,363
5799,2020,ID,FWS,2
5800,2020,ID,IA,1
5801,2020,ID,NPS,1
5802,2020,ID,ST/C&L,392
5803,2020,ID,TRIBE,21
5804,2020,IL,FS,19
5805,2020,IL,FWS,4
5806,2020,IL,ST/C&L,102
5807,2020,IN,FS,5
5808,2020,IN,FWS,4
5809,2020,IN,NPS,18
5810,2020,IN,ST/C&L,5
5811,2020,KS,BIA,10
5812,2020,KS,DOD,2
5813,2020,KS,FS,4
5814,2020,KS,FWS,15
5815,2020,KS,ST/C&L,949
5816,2020,KY,FS,30
5817,2020,KY,NPS,3
5818,2020,KY,ST/C&L,480
5819,2020,LA,FS,69
5820,2020,LA,FWS,8
5821,2020,LA,ST/C&L,304
5822,2020,MA,FWS,4
5823,2020,MA,NPS,5
5824,2020,MA,ST/C&L,1312
5825,2020,MD,FWS,1
5826,2020,MD,NPS,1
5827,2020,MD,ST/C&L,71
5828,2020,ME,FWS,1
5829,2020,ME,NPS,3
5830,2020,ME,ST/C&L,1156
5831,2020,MI,BIA,14
5832,2020,MI,FS,196
5833,2020,MI,FWS,2
5834,2020,MI,NPS,3
5835,2020,MI,ST/C&L,1388
5836,2020,MN,BIA,374
5837,2020,MN,FS,109
5838,2020,MN,FWS,39
5839,2020,MN,NPS,11
5840,2020,MN,ST/C&L,870
5841,2020,MO,FS,101
5842,2020,MO,NPS,7
5843,2020,MO,ST/C&L,1271
5844,2020,MS,FS,111
5845,2020,MS,FWS,25
5846,2020,MS,NPS,5
5847,2020,MS,ST/C&L,577
5848,2020,MT,BIA,515
5849,2020,MT,BLM,93
5850,2020,MT,FS,447
5851,2020,MT,FWS,3
5852,2020,MT,IA,2
5853,2020,MT,NPS,10
5854,2020,MT,ST/C&L,1609
5855,2020,MT,TRIBE,6
5856,2020,NC,BIA,5
5857,2020,NC,FS,21
5858,2020,NC,FWS,5
5859,2020,NC,NPS,1
5860,2020,NC,ST/C&L,2400
5861,2020,ND,BIA,243
5862,2020,ND,FS,22
5863,2020,ND,FWS,12
5864,2020,ND,NPS,16
5865,2020,ND,ST/C&L,465
5866,2020,NE,BIA,17
5867,2020,NE,FS,7
5868,2020,NE,FWS,4
5869,2020,NE,ST/C&L,936
5870,2020,NH,FS,37
5871,2020,NH,NPS,1
5872,2020,NH,ST/C&L,91
5873,2020,NJ,FWS,3
5874,2020,NJ,NPS,2
5875,2020,NJ,ST/C&L,1016
5876,2020,NM,BIA,264
5877,2020,NM,BLM,99
5878,2020,NM,DOD,1
5879,2020,NM,DOE,2
5880,2020,NM,FS,485
5881,2020,NM,FWS,6
5882,2020,NM,NPS,12
5883,2020,NM,ST/C&L,552
5884,2020,NV,BIA,5
5885,2020,NV,BLM,468
5886,2020,NV,BOR,7
5887,2020,NV,DOE,1
5888,2020,NV,FS,69
5889,2020,NV,FWS,18
5890,2020,NV,IA,1
5891,2020,NV,NPS,16
5892,2020,NV,ST/C&L,179
5893,2020,NV,TRIBE,1
5894,2020,NY,BIA,5
5895,2020,NY,FWS,7
5896,2020,NY,NPS,11
5897,2020,NY,ST/C&L,3706
5898,2020,NY,TRIBE,2
5899,2020,OH,FS,67
5900,2020,OH,ST/C&L,447
5901,2020,OH,TRIBE,2
5902,2020,OK,BIA,452
5903,2020,OK,FS,23
5904,2020,OK,FWS,13
5905,2020,OK,NPS,2
5906,2020,OK,ST/C&L,448
5907,2020,OK,TRIBE,163
5908,2020,OR,BIA,103
5909,2020,OR,BLM,217
5910,2020,OR,FS,872
5911,2020,OR,FWS,24
5912,2020,OR,NPS,14
5913,2020,OR,ST/C&L,905
5914,2020,PA,FS,6
5915,2020,PA,FWS,2
5916,2020,PA,NPS,5
5917,2020,PA,ST/C&L,1500
5918,2020,PR,FWS,12
5919,2020,RI,ST/C&L,112
5920,2020,SC,FS,24
5921,2020,SC,FWS,1
5922,2020,SC,NPS,1
5923,2020,SC,ST/C&L,619
5924,2020,SD,BIA,632
5925,2020,SD,BLM,2
5926,2020,SD,DOE,2
5927,2020,SD,FS,82
5928,2020,SD,FWS,1
5929,2020,SD,NPS,3
5930,2020,SD,ST/C&L,552
5931,2020,TN,FS,26
5932,2020,TN,NPS,5
5933,2020,TN,ST/C&L,354
5934,2020,TX,FS,57
5935,2020,TX,FWS,44
5936,2020,TX,NPS,30
5937,2020,TX,ST/C&L,6439
5938,2020,TX,TRIBE,3
5939,2020,UT,BIA,33
5940,2020,UT,BLM,327
5941,2020,UT,DOD,11
5942,2020,UT,FS,256
5943,2020,UT,IA,1
5944,2020,UT,NPS,17
5945,2020,UT,ST/C&L,930
5946,2020,VA,FS,23
5947,2020,VA,FWS,3
5948,2020,VA,NPS,15
5949,2020,VA,ST/C&L,364
5950,2020,VT,FS,4
5951,2020,VT,ST/C&L,87
5952,2020,WA,BIA,85
5953,2020,WA,BLM,73
5954,2020,WA,FS,215
5955,2020,WA,FWS,31
5956,2020,WA,NPS,18
5957,2020,WA,ST/C&L,1097
5958,2020,WA,TRIBE,6
5959,2020,WI,BIA,11
5960,2020,WI,FS,14
5961,2020,WI,FWS,3
5962,2020,WI,ST/C&L,1635
5963,2020,WV,FS,6
5964,2020,WV,ST/C&L,605
5965,2020,WY,BIA,124
5966,2020,WY,BLM,148
5967,2020,WY,BOR,6
5968,2020,WY,FS,118
5969,2020,WY,FWS,1
5970,2020,WY,IA,1
5971,2020,WY,NPS,16
5972,2020,WY,ST/C&L,1210
